,zipcode,RegionType,StateName,City,Metro,CountyName,AVERAGE  PRICE,Income per capita,Median Age Male,Median Age Female,Bachelor's degree > 25,Public transportation
7014,24818,Zip,WV,Brenton,,Wyoming County,36848.16667,17401.0,38.5,52.4,0.052870090999999994,0.0
7015,24822,Zip,WV,Clear Fork,,Wyoming County,60228.0,18291.0,41.5,37.9,0.017374517,0.0
7016,24823,Zip,WV,Coal Mountain,,Wyoming County,27536.16667,13064.0,18.7,44.5,0.0,0.0
7017,24827,Zip,WV,Amherstdale,Logan,Logan County,38336.33333,18444.0,41.6,50.0,0.016042781000000002,0.0
7018,24828,Zip,WV,Davy,,McDowell County,16142.083330000001,10557.0,27.5,41.4,0.031598512999999995,0.0
7019,24839,Zip,WV,Hanover,,Wyoming County,34698.58333,25592.0,46.3,43.1,0.020360219,0.0
7020,24844,Zip,WV,Iaeger,,McDowell County,24808.33333,16386.0,57.3,59.0,0.014272122,0.0
7021,24849,Zip,WV,Jesse,,Wyoming County,43125.0,24177.0,44.5,49.8,0.0,0.0
7022,24854,Zip,WV,Naoma,Beckley,Raleigh County,23215.08333,47560.0,28.4,7.4,0.0,0.0
7023,24857,Zip,WV,Lynco,,Wyoming County,36995.91667,24311.0,58.4,54.3,0.066945607,0.0
7024,24860,Zip,WV,Jesse,,Wyoming County,45844.25,15329.0,60.7,54.9,0.0,0.0
7025,24867,Zip,WV,Mullens,,Wyoming County,21590.0,15502.0,45.2,65.7,0.010752688,0.0
7026,24869,Zip,WV,North Spring,,Wyoming County,40042.58333,12774.0,20.4,32.5,0.08239700400000001,0.0
7027,24870,Zip,WV,Oceana,,Wyoming County,40625.75,19713.0,41.2,39.6,0.041210224,0.0
7028,24874,Zip,WV,Pineville,,Wyoming County,42095.75,24441.0,47.5,49.4,0.067996743,0.0
7029,24882,Zip,WV,Simon,,Wyoming County,23854.33333,9362.0,41.6,54.4,0.0,0.0
7030,24898,Zip,WV,Pineville,,Wyoming County,48287.5,,-666666666.0,-666666666.0,0.0,0.0
7031,24901,Zip,WV,Lewisburg,,Greenbrier County,164478.0,28782.0,44.2,42.5,0.210963455,0.0
7032,24910,Zip,WV,Alderson,,Greenbrier County,83135.0,20133.0,48.9,47.1,0.09106614,0.0
7033,24915,Zip,WV,Arbovale,,Pocahontas County,73436.83333,28808.0,51.3,63.0,0.09927360800000001,0.022346368999999998
7034,24916,Zip,WV,Crawley,,Greenbrier County,118590.0,21842.0,52.9,41.8,0.042801556,0.0
7035,24918,Zip,WV,Ballard,,Monroe County,85970.08333,19797.0,40.7,40.0,0.060055866,0.0
7036,24920,Zip,WV,Bartow,,Pocahontas County,57532.416670000006,18805.0,44.3,53.7,0.0,0.0
7037,24924,Zip,WV,Marlinton,,Pocahontas County,82040.75,19682.0,55.1,56.6,0.0,0.0
7038,24925,Zip,WV,Ronceverte,,Greenbrier County,118646.0833,26964.0,45.9,47.3,0.044526902,0.0
7039,24927,Zip,WV,Cass,,Pocahontas County,57482.583329999994,27224.0,59.0,57.7,0.14184397199999998,0.0
7040,24931,Zip,WV,Crawley,,Greenbrier County,100190.1667,19346.0,42.6,47.2,0.141499472,0.0
7041,24934,Zip,WV,Dunmore,,Pocahontas County,68366.75,24230.0,57.1,57.5,0.034129692999999996,0.0
7042,24935,Zip,WV,Hinton,,Summers County,58448.833329999994,27335.0,62.0,57.0,0.0,0.0
7043,24938,Zip,WV,Lewisburg,,Greenbrier County,115494.9167,29706.0,57.6,54.3,0.117962466,0.0
7044,24941,Zip,WV,Gap Mills,,Monroe County,48822.75,19082.0,40.1,53.2,0.0,0.0
7045,24944,Zip,WV,Green Bank,,Pocahontas County,70501.41667,16048.0,52.1,37.5,0.16875,0.0
7046,24945,Zip,WV,Lindside,,Monroe County,89292.83333,36263.0,60.5,68.2,0.08745247099999999,0.0
7047,24946,Zip,WV,Hillsboro,,Pocahontas County,67309.25,22340.0,41.3,54.6,0.08436724599999999,0.022522523
7048,24951,Zip,WV,Lindside,,Monroe County,93944.91667,24062.0,39.0,39.9,0.099041534,0.0
7049,24954,Zip,WV,Marlinton,,Pocahontas County,55897.0,25418.0,47.8,45.3,0.110953563,0.0
7050,24957,Zip,WV,Lewisburg,,Greenbrier County,160753.25,53887.0,42.6,49.2,0.522222222,0.0
7051,24962,Zip,WV,Hinton,,Summers County,55127.333329999994,19626.0,-666666666.0,21.7,0.0,0.0
7052,24963,Zip,WV,Peterstown,,Monroe County,85764.91667,23861.0,42.1,48.9,0.12812960199999998,0.0
7053,24966,Zip,WV,Renick,,Greenbrier County,87810.16667,17501.0,47.3,46.9,0.049222798,0.0
7054,24970,Zip,WV,Ronceverte,,Greenbrier County,79833.83333,28479.0,39.6,47.3,0.131914894,0.0011148269999999999
7055,24974,Zip,WV,Ronceverte,,Greenbrier County,82487.08333,46802.0,53.4,73.5,0.034482759,0.0
7056,24976,Zip,WV,Sinks Grove,,Monroe County,99225.41667,23271.0,51.1,39.9,0.066366704,0.0
7057,24977,Zip,WV,Crawley,,Greenbrier County,114650.4167,23103.0,46.3,52.4,0.176328502,0.0
7058,24981,Zip,WV,Hinton,,Summers County,41616.5,20096.0,52.9,62.9,0.135359116,0.0
7059,24983,Zip,WV,Union,,Monroe County,82342.5,21900.0,52.6,56.3,0.077371489,0.0
7060,24984,Zip,WV,Waiteville,,Monroe County,50091.66667,16965.0,69.4,70.9,0.165467626,0.0
7061,24986,Zip,WV,White Sulphur Springs,,Greenbrier County,103846.6667,18601.0,45.1,47.8,0.057737320999999994,0.006604293000000001
7062,24991,Zip,WV,Crawley,,Greenbrier County,75085.5,24781.0,43.8,38.8,0.203669725,0.0
7063,25003,Zip,WV,Alum Creek,Charleston,Kanawha County,96972.91667,22966.0,31.6,40.9,0.143007361,0.0
7064,25005,Zip,WV,Amma,,Roane County,89873.58333,25799.0,57.2,56.6,0.0,0.0
7065,25007,Zip,WV,Arnett,Beckley,Raleigh County,47471.33333,15721.0,34.0,38.7,0.027368421,0.0
7066,25008,Zip,WV,Artie,Beckley,Raleigh County,36861.33333,17003.0,57.3,58.3,0.0,0.0
7067,25009,Zip,WV,Alum Creek,Charleston,Kanawha County,61913.416670000006,16192.0,44.9,42.2,0.021621622000000004,0.0
7068,25011,Zip,WV,Bancroft,Huntington-Ashland,Putnam County,73289.5,22638.0,42.7,41.8,0.07359307400000001,0.0
7069,25015,Zip,WV,Belle,Charleston,Kanawha County,85751.41667,24255.0,47.0,43.9,0.09401982699999999,0.0005534030000000001
7070,25019,Zip,WV,Bickmore,Charleston,Clay County,89290.16667,14202.0,36.1,40.9,0.0,0.0
7071,25021,Zip,WV,Bim,Charleston,Boone County,32342.66667,14726.0,37.4,27.3,0.098159509,0.0
7072,25024,Zip,WV,Bloomingrose,Charleston,Boone County,50942.5,17409.0,41.3,41.3,0.0,0.0
7073,25025,Zip,WV,Elkview,Charleston,Kanawha County,82879.33333,45393.0,-666666666.0,-666666666.0,0.0,0.0
7074,25028,Zip,WV,Bob White,Charleston,Boone County,36039.75,12146.0,57.2,52.2,0.079584775,0.0
7075,25030,Zip,WV,Clendenin,Charleston,Kanawha County,99619.25,18920.0,62.4,49.6,0.0,0.0
7076,25031,Zip,WV,Montgomery,Beckley,Fayette County,71513.0,21202.0,35.1,23.2,0.18975903600000002,0.0
7077,25033,Zip,WV,Buffalo,Huntington-Ashland,Putnam County,81151.0,21816.0,39.7,41.7,0.09557774599999999,0.0
7078,25035,Zip,WV,Cabin Creek,Charleston,Kanawha County,51230.83333,9398.0,33.0,30.5,0.0,0.0
7079,25036,Zip,WV,Swiss,,Nicholas County,89794.0,18613.0,11.8,64.1,0.0,0.0
7080,25039,Zip,WV,Cedar Grove,Charleston,Kanawha County,70537.41667,22896.0,56.4,56.9,0.057142857000000005,0.0
7081,25040,Zip,WV,Robson,Beckley,Fayette County,86282.33333,25251.0,49.3,68.2,0.257217848,0.0
7082,25043,Zip,WV,Clay,Charleston,Clay County,69119.25,17582.0,37.5,47.1,0.077976818,0.0
7083,25044,Zip,WV,Artie,Beckley,Raleigh County,39341.75,13171.0,43.8,36.3,0.0,0.0
7084,25045,Zip,WV,Clendenin,Charleston,Kanawha County,75126.58333,20253.0,41.7,42.8,0.088302101,0.0018564360000000002
7085,25047,Zip,WV,Danville,Charleston,Boone County,47380.91667,14600.0,36.6,40.0,0.0,0.0
7086,25048,Zip,WV,Colcord,Beckley,Raleigh County,31199.25,8225.0,50.6,-666666666.0,0.0,0.0
7087,25049,Zip,WV,Seth,Charleston,Boone County,67491.25,21317.0,29.9,35.4,0.125382263,0.0
7088,25051,Zip,WV,Alum Creek,Charleston,Kanawha County,42737.83333,20778.0,40.4,53.4,0.0,0.0
7089,25053,Zip,WV,Danville,Charleston,Boone County,82198.5,21214.0,37.8,40.5,0.039767216,0.0
7090,25059,Zip,WV,Dixie,Beckley,Fayette County,71752.08333,25738.0,53.8,65.8,0.070707071,0.0
7091,25060,Zip,WV,Dorothy,Beckley,Raleigh County,29927.83333,16213.0,39.0,43.8,0.0,0.0
7092,25061,Zip,WV,East Bank,Charleston,Kanawha County,38315.58333,18178.0,39.0,39.5,0.204658902,0.0
7093,25062,Zip,WV,Dry Creek,Beckley,Raleigh County,46574.66667,24043.0,69.5,63.4,0.0,0.0
7094,25063,Zip,WV,Duck,Charleston,Clay County,80754.66667,18961.0,56.0,53.1,0.042200452,0.0
7095,25064,Zip,WV,Dunbar,Charleston,Kanawha County,85732.58333,26173.0,43.1,48.6,0.131945402,0.014187751
7096,25067,Zip,WV,East Bank,Charleston,Kanawha County,82244.25,20212.0,37.5,44.9,0.103658537,0.0
7097,25070,Zip,WV,Eleanor,Huntington-Ashland,Putnam County,130547.75,24193.0,33.7,43.0,0.102983638,0.0
7098,25071,Zip,WV,Elkview,Charleston,Kanawha County,121035.9167,25524.0,46.8,47.4,0.08381880900000001,0.012929983
7099,25081,Zip,WV,Madison,Charleston,Boone County,100459.0833,39524.0,42.9,42.6,0.10013175199999999,0.0
7100,25082,Zip,WV,Fraziers Bottom,Huntington-Ashland,Putnam County,130880.75,25058.0,32.6,30.8,0.180933852,0.0
7101,25083,Zip,WV,East Bank,Charleston,Kanawha County,41169.58333,14816.0,43.3,42.5,0.0,0.038709677000000005
7102,25085,Zip,WV,Gauley Bridge,Beckley,Fayette County,69758.16667,16146.0,32.9,42.5,0.087218045,0.0
7103,25086,Zip,WV,Glasgow,Charleston,Kanawha County,89557.08333,24845.0,48.3,63.4,0.09424083800000001,0.007722008000000001
7104,25088,Zip,WV,Clendenin,Charleston,Kanawha County,88780.66667,10301.0,59.9,59.5,0.0,0.0
7105,25090,Zip,WV,Gauley Bridge,Beckley,Fayette County,83003.58333,22622.0,58.3,40.4,0.42384106,0.0
7106,25093,Zip,WV,Seth,Charleston,Boone County,28286.25,7932.0,36.0,67.8,0.0,0.0
7107,25103,Zip,WV,East Bank,Charleston,Kanawha County,78201.5,11657.0,20.2,43.6,0.0,0.0
7108,25106,Zip,WV,Henderson,Point Pleasant,Mason County,47031.66667,14479.0,37.4,53.5,0.090680101,0.0
7109,25107,Zip,WV,Bloomingrose,Charleston,Boone County,71941.0,28222.0,41.5,56.9,0.0,0.0
7110,25108,Zip,WV,Danville,Charleston,Boone County,57609.583329999994,19874.0,53.9,32.5,0.0,0.0
7111,25109,Zip,PA,Ohioville,Pittsburgh,Beaver County,47535.58333,32259.0,40.6,33.8,0.11475409800000001,0.0
7112,25110,Zip,WV,Cedar Grove,Charleston,Kanawha County,51336.58333,25879.0,54.6,57.1,0.0,0.035714286
7113,25111,Zip,WV,Swiss,,Nicholas County,92471.0,18490.0,44.7,50.8,0.08245243099999999,0.0
7114,25112,Zip,WV,Dunbar,Charleston,Kanawha County,73451.08333,6970.0,20.7,20.2,1.0,0.0
7115,25113,Zip,WV,Newton,Charleston,Clay County,77536.83333,23881.0,59.1,55.1,0.031468531,0.048245614000000006
7116,25114,Zip,WV,Danville,Charleston,Boone County,33272.66667,15168.0,37.5,50.3,0.08527131800000001,0.0
7117,25115,Zip,WV,Robson,Beckley,Fayette County,87729.25,16730.0,58.1,43.4,0.0,0.0
7118,25118,Zip,WV,Montgomery,Beckley,Fayette County,72342.41667,22794.0,37.8,54.1,0.046666667,0.0
7119,25119,Zip,WV,Robson,Beckley,Fayette County,69122.41667,16992.0,43.5,44.7,0.0,0.0
7120,25121,Zip,WV,Chapmanville,Logan,Logan County,77606.91667,12269.0,29.3,24.7,0.117647059,0.0
7121,25123,Zip,WV,Leon,Point Pleasant,Mason County,71431.5,22865.0,51.4,50.3,0.106468461,0.0
7122,25124,Zip,WV,Leon,Point Pleasant,Mason County,99678.41667,27782.0,45.8,45.6,0.11634103,0.0
7123,25125,Zip,WV,Pond Gap,Charleston,Clay County,96595.58333,18047.0,47.2,47.9,0.0,0.0
7124,25126,Zip,WV,Handley,Charleston,Kanawha County,44338.16667,,-666666666.0,-666666666.0,0.0,
7125,25130,Zip,WV,Madison,Charleston,Boone County,82157.91667,24046.0,42.4,45.9,0.051631557,0.0
7126,25133,Zip,WV,Clay,Charleston,Clay County,88020.66667,11757.0,36.0,36.8,0.0328125,0.0
7127,25134,Zip,WV,Eskdale,Charleston,Kanawha County,34427.25,28667.0,41.5,56.9,0.0,0.0
7128,25136,Zip,WV,Montgomery,Beckley,Fayette County,77992.83333,16963.0,23.2,32.1,0.10418794699999999,0.031353135
7129,25139,Zip,WV,Montgomery,Beckley,Fayette County,97301.25,29600.0,49.8,45.0,0.335849057,0.0
7130,25140,Zip,WV,Naoma,Beckley,Raleigh County,32435.16667,13237.0,44.5,56.9,0.038505096,0.0
7131,25141,Zip,WV,Newton,Charleston,Clay County,81710.75,9974.0,21.9,53.1,0.127272727,0.0
7132,25142,Zip,WV,Alum Creek,Charleston,Kanawha County,18510.25,22247.0,37.2,51.7,0.0,0.0
7133,25143,Zip,WV,Nitro,Charleston,Kanawha County,90275.16667,28788.0,42.1,44.3,0.12135513199999999,0.016302846
7134,25148,Zip,WV,Orgas,Charleston,Boone County,45205.33333,15199.0,42.6,46.3,0.015151515,0.0
7135,25149,Zip,WV,Danville,Charleston,Boone County,27634.91667,20544.0,33.2,41.4,0.148837209,0.0
7136,25154,Zip,WV,Seth,Charleston,Boone County,65157.5,16828.0,40.9,39.8,0.02739726,0.0
7137,25156,Zip,WV,Elkview,Charleston,Kanawha County,106184.4167,17389.0,63.7,47.6,0.0,0.0
7138,25159,Zip,WV,Poca,Huntington-Ashland,Putnam County,112708.0833,25639.0,44.3,45.6,0.156102672,0.0
7139,25160,Zip,WV,Pond Gap,Charleston,Clay County,28763.5,7255.0,45.9,48.8,0.0,0.0
7140,25161,Zip,WV,Montgomery,Beckley,Fayette County,72233.25,19229.0,45.7,36.5,0.066037736,0.0
7141,25162,Zip,WV,Pratt,Charleston,Kanawha County,82591.91667,30987.0,40.7,47.5,0.158730159,0.0
7142,25164,Zip,WV,Procious,Charleston,Clay County,89364.33333,18170.0,47.5,34.8,0.038686987,0.0
7143,25165,Zip,WV,Racine,Charleston,Boone County,67840.75,33668.0,51.1,46.1,0.047717842,0.0
7144,25168,Zip,WV,Leon,Point Pleasant,Mason County,106516.9167,22729.0,32.5,37.7,0.064761905,0.0
7145,25169,Zip,WV,Alum Creek,Charleston,Kanawha County,47375.41667,26838.0,52.5,59.4,0.09037900900000001,0.0
7146,25173,Zip,WV,Robson,Beckley,Fayette County,83043.33333,15353.0,49.9,52.7,0.035242291,0.0
7147,25174,Zip,WV,Rock Creek,Beckley,Raleigh County,50312.41667,25335.0,22.8,40.3,0.0,0.0
7148,25177,Zip,WV,Saint Albans,Charleston,Kanawha County,99619.66667,24438.0,40.7,45.0,0.134587984,0.005521408
7149,25180,Zip,WV,Arnett,Beckley,Raleigh County,63991.666670000006,21452.0,26.0,65.2,0.0,0.0
7150,25181,Zip,WV,Seth,Charleston,Boone County,49795.83333,24409.0,50.2,56.5,0.050647820999999996,0.0
7151,25187,Zip,WV,Southside,Point Pleasant,Mason County,76503.75,20518.0,42.0,51.8,0.048498845,0.0
7152,25193,Zip,WV,Sylvester,Charleston,Boone County,42457.66667,16441.0,24.7,35.7,0.027247956,0.0
7153,25201,Zip,OH,Coshocton,Coshocton,Coshocton County,77205.0,,-666666666.0,-666666666.0,0.0,
7154,25202,Zip,WV,Upper Falls,Charleston,Kanawha County,103346.6667,29102.0,43.3,49.3,0.146757679,0.0
7155,25203,Zip,WV,Danville,Charleston,Boone County,86851.0,,44.1,-666666666.0,0.243243243,
7156,25204,Zip,WV,Twilight,Charleston,Boone County,25693.91667,22517.0,58.5,55.6,0.05785124,0.0
7157,25205,Zip,WV,Madison,Charleston,Boone County,42330.08333,16107.0,60.0,73.9,0.050847458,0.0
7158,25206,Zip,WV,Seth,Charleston,Boone County,27526.41667,31702.0,60.6,58.3,0.021582734,0.0
7159,25208,Zip,WV,Naoma,Beckley,Raleigh County,32945.16667,20361.0,34.8,41.6,0.036277603,0.0
7160,25209,Zip,WV,Whitesville,Charleston,Boone County,36345.08333,23179.0,32.9,41.0,0.066437572,0.0
7161,25213,Zip,WV,Winfield,Huntington-Ashland,Putnam County,181230.8333,39738.0,41.1,41.8,0.219271445,0.0
7162,25214,Zip,WV,Cabin Creek,Charleston,Kanawha County,63324.5,21625.0,35.6,48.5,0.15105740199999998,0.0
7163,25234,Zip,WV,Spencer,,Roane County,73926.75,19209.0,46.2,47.8,0.04227053099999999,0.0
7164,25235,Zip,WV,Newton,Charleston,Clay County,72579.83333,15874.0,41.8,42.1,0.076036866,0.0
7165,25239,Zip,WV,Cottageville,Point Pleasant,Mason County,94232.16667,19360.0,42.0,39.3,0.07113821099999999,0.0
7166,25241,Zip,WV,Evans,,Jackson County,122174.0,28178.0,36.8,34.4,0.165084003,0.0
7167,25243,Zip,WV,Spencer,,Roane County,76761.75,18747.0,55.8,48.5,0.026506024,0.0
7168,25244,Zip,WV,Kenna,,Jackson County,89531.25,16844.0,32.8,32.6,0.148247978,0.0
7169,25245,Zip,WV,Given,,Jackson County,124783.6667,23918.0,59.5,53.1,0.0,0.0
7170,25247,Zip,WV,Hartford,Point Pleasant,Mason County,54383.083329999994,19037.0,50.5,38.9,0.03930131,0.0
7171,25248,Zip,WV,Kenna,,Jackson County,111641.0833,33051.0,51.5,48.6,0.10685302099999999,0.0
7172,25251,Zip,WV,Left Hand,,Roane County,84467.41667,32538.0,51.7,56.1,0.125,0.0
7173,25252,Zip,WV,Le Roy,,Jackson County,82283.75,31710.0,47.5,51.3,0.238003839,0.0
7174,25253,Zip,WV,New Haven,Point Pleasant,Mason County,83395.25,24112.0,36.5,43.2,0.144101877,0.0
7175,25259,Zip,WV,Spencer,,Roane County,77438.66667,20606.0,43.7,51.5,0.062753036,0.0
7176,25260,Zip,WV,Mason,Point Pleasant,Mason County,55231.833329999994,19914.0,46.1,53.2,0.089855072,0.0
7177,25261,Zip,WV,Millstone,,Calhoun County,58559.75,17641.0,55.3,60.8,0.0,0.0
7178,25262,Zip,WV,Millwood,,Jackson County,104125.25,24573.0,41.9,49.0,0.189230769,0.0
7179,25264,Zip,WV,Cottageville,Point Pleasant,Mason County,88938.83333,13361.0,29.2,48.7,0.0,0.0
7180,25265,Zip,WV,New Haven,Point Pleasant,Mason County,60833.583329999994,21465.0,44.4,46.8,0.093023256,0.0
7181,25266,Zip,WV,Newton,Charleston,Clay County,78479.91667,21614.0,45.3,39.0,0.083516484,0.0
7182,25268,Zip,WV,Orma,,Calhoun County,77144.91667,15433.0,41.4,33.9,0.10481099699999999,0.0
7183,25270,Zip,WV,Spencer,,Roane County,65948.75,22330.0,45.7,40.0,0.024875622000000003,0.0
7184,25271,Zip,WV,Ripley,,Jackson County,111194.1667,25263.0,40.3,43.7,0.11206641,0.0
7185,25275,Zip,WV,Sandyville,,Jackson County,92685.58333,21029.0,41.9,49.8,0.009753299,0.0
7186,25276,Zip,WV,Spencer,,Roane County,69676.16667,20680.0,41.0,47.4,0.08723748,0.0
7187,25285,Zip,WV,Newton,Charleston,Clay County,85676.0,18137.0,37.0,43.0,0.284210526,0.030188679
7188,25286,Zip,WV,Walton,,Roane County,65295.75,16669.0,46.1,42.2,0.020890099999999998,0.0
7189,25287,Zip,WV,West Columbia,Point Pleasant,Mason County,75428.83333,11550.0,47.2,35.2,0.019283747,0.0
7190,25301,Zip,WV,Charleston,Charleston,Kanawha County,133633.1667,30766.0,43.7,53.4,0.162973223,0.100691017
7191,25302,Zip,WV,Charleston,Charleston,Kanawha County,76943.33333,27719.0,40.7,46.8,0.165744275,0.039676484
7192,25303,Zip,WV,South Charleston,Charleston,Kanawha County,117298.8333,30385.0,39.2,40.0,0.227318246,0.028759736
7193,25304,Zip,WV,Charleston,Charleston,Kanawha County,168790.0833,41104.0,39.1,49.3,0.221895029,0.055011902
7194,25305,Zip,WV,Charleston,Charleston,Kanawha County,58226.666670000006,-666666666.0,-666666666.0,-666666666.0,,
7195,25306,Zip,WV,Coal Fork,Charleston,Kanawha County,70661.91667,24096.0,38.8,43.8,0.079445637,0.02624757
7196,25309,Zip,WV,South Charleston,Charleston,Kanawha County,120748.25,30585.0,38.6,44.3,0.12104454699999999,0.020473773
7197,25311,Zip,WV,Charleston,Charleston,Kanawha County,106017.1667,30140.0,42.3,41.2,0.156873102,0.062434964
7198,25312,Zip,WV,Charleston,Charleston,Kanawha County,104657.25,22112.0,42.3,43.4,0.087891182,0.040823509
7199,25313,Zip,WV,Charleston,Charleston,Kanawha County,129377.1667,31633.0,42.2,40.2,0.21017341,0.003839122
7200,25314,Zip,WV,Charleston,Charleston,Kanawha County,189048.9167,48766.0,42.8,47.3,0.312371346,0.001500375
7201,25315,Zip,WV,Chesapeake,Charleston,Kanawha County,74742.91667,20224.0,41.3,48.9,0.07072771900000001,0.032478632
7202,25320,Zip,WV,Sissonville,Charleston,Kanawha County,106976.0833,22500.0,42.8,44.0,0.09353885099999999,0.0
7203,25401,Zip,WV,Martinsburg,Hagerstown-Martinsburg,Berkeley County,130013.5,22222.0,33.3,36.5,0.10582805599999999,0.006481324
7204,25403,Zip,WV,Martinsburg,Hagerstown-Martinsburg,Berkeley County,219851.5,31330.0,36.8,40.4,0.208304338,0.007872724000000001
7205,25404,Zip,WV,Martinsburg,Hagerstown-Martinsburg,Berkeley County,160806.8333,27193.0,35.6,37.8,0.150862358,0.00652283
7206,25405,Zip,WV,Martinsburg,Hagerstown-Martinsburg,Berkeley County,175935.4167,29930.0,37.8,35.3,0.11628661,0.0071117559999999995
7207,25411,Zip,WV,Berkeley Springs,,Morgan County,151935.25,29073.0,46.8,48.7,0.10383863300000001,0.002322258
7208,25413,Zip,WV,Bunker Hill,Hagerstown-Martinsburg,Berkeley County,178728.5,30013.0,40.2,43.5,0.12040516300000001,0.0018832389999999999
7209,25414,Zip,WV,Charles Town,Washington-Arlington-Alexandria,Jefferson County,238382.75,36246.0,40.6,43.3,0.214426333,0.014726673000000001
7210,25419,Zip,WV,Falling Waters,Hagerstown-Martinsburg,Berkeley County,201564.8333,30186.0,36.8,40.6,0.129499167,0.006042818
7211,25420,Zip,WV,Gerrardstown,Hagerstown-Martinsburg,Berkeley County,173866.25,33811.0,42.2,37.8,0.153374233,0.00811359
7212,25422,Zip,WV,Great Cacapon,,Morgan County,120476.0,24336.0,54.8,53.9,0.095870206,0.0
7213,25425,Zip,WV,Harpers Ferry,Washington-Arlington-Alexandria,Jefferson County,196969.5,34245.0,40.4,39.7,0.170445915,0.032045385
7214,25427,Zip,WV,Hedgesville,Hagerstown-Martinsburg,Berkeley County,171397.4167,30271.0,45.8,45.7,0.114545275,0.006964421
7215,25428,Zip,WV,Inwood,Hagerstown-Martinsburg,Berkeley County,174199.5833,26659.0,39.0,37.2,0.125735627,0.007043435
7216,25430,Zip,WV,Kearneysville,Washington-Arlington-Alexandria,Jefferson County,209136.8333,33553.0,44.8,42.2,0.173634525,0.029300841
7217,25431,Zip,WV,Levels,Winchester,Hampshire County,99067.16667,18949.0,26.2,26.8,0.0,0.0
7218,25432,Zip,WV,Charles Town,Washington-Arlington-Alexandria,Jefferson County,121756.3333,25902.0,68.3,68.1,0.044642857,0.0
7219,25434,Zip,WV,Paw Paw,Winchester,Hampshire County,117755.5,22719.0,46.7,44.7,0.056840077,0.0
7220,25437,Zip,WV,Points,Winchester,Hampshire County,151522.6667,22378.0,33.9,26.9,0.04245283,0.0
7221,25438,Zip,WV,Ranson,Washington-Arlington-Alexandria,Jefferson County,161358.4167,28443.0,38.5,34.9,0.12651241800000002,0.013904983000000001
7222,25442,Zip,WV,Shenandoah Junction,Washington-Arlington-Alexandria,Jefferson County,260711.1667,35964.0,39.0,49.9,0.161290323,0.03486924
7223,25443,Zip,WV,Shepherdstown,Washington-Arlington-Alexandria,Jefferson County,268396.8333,38673.0,35.4,40.1,0.26245915,0.035165407999999995
7224,25444,Zip,WV,Slanesville,Winchester,Hampshire County,143716.4167,49943.0,54.1,51.6,0.324175824,0.0
7225,25446,Zip,WV,Summit Point,Washington-Arlington-Alexandria,Jefferson County,242003.4167,48998.0,54.6,52.1,0.23814655199999998,0.0
7226,25501,Zip,WV,Alkol,Huntington-Ashland,Lincoln County,68889.08333,27001.0,56.2,49.0,0.08556701,0.0
7227,25502,Zip,WV,Apple Grove,Point Pleasant,Mason County,73784.58333,20976.0,54.6,51.7,0.024489796,0.0
7228,25503,Zip,WV,Ashton,Point Pleasant,Mason County,76675.91667,16605.0,30.5,35.9,0.09072978300000001,0.0
7229,25504,Zip,WV,Barboursville,Huntington-Ashland,Cabell County,135763.25,29117.0,39.1,43.3,0.1443703,0.0
7230,25505,Zip,WV,Harts,Huntington-Ashland,Lincoln County,52828.08333,12402.0,26.8,45.1,0.0,0.0
7231,25506,Zip,WV,Branchland,Huntington-Ashland,Lincoln County,63849.333329999994,17369.0,45.3,43.8,0.020250149,0.012978585
7232,25507,Zip,WV,Huntington,Huntington-Ashland,Cabell County,80082.66667,24648.0,48.0,51.1,0.09306260599999999,0.0
7233,25508,Zip,WV,Chapmanville,Logan,Logan County,96670.33333,24661.0,45.9,48.2,0.066190982,0.0
7234,25510,Zip,WV,Culloden,Huntington-Ashland,Cabell County,134054.5,26806.0,37.5,42.4,0.155723417,0.0
